,key,key confidence,duration,hotness,energy,loudness,tempo,mode,mode_confidence,danceability,year,album,artist name,title
5001,7,0.725,229.642,0.667294595643469,0.0,-14.848,74.576,1,0.735,0.0,2003,Snow Patrol: Sessions@AOL,Snow Patrol,Spitting Games
5002,2,0.015,381.23057,0.3361063415448203,0.0,-11.941,83.991,1,0.353,0.0,0,Run Away,Theodor Zox,System of Play
5003,11,0.096,225.59302,0.2617301296059692,0.0,-7.486,83.321,0,0.26,0.0,2009,Immoment,Flowin Immo et Les Freaqz,So hell mit Klause Duo
5004,7,0.079,125.02159,0.4641565035576794,0.0,-15.036,82.461,1,0.494,0.0,0,The Very Best Of,Everly Brothers,Oh What A Feeling
5005,3,0.301,181.57669,0.696161109835502,0.0,-3.696,209.141,0,0.336,0.0,2006,The Sufferer & The Witness,Rise Against,Drones
5006,5,0.02,358.89587,0.4412980765062673,0.0,-5.613,123.96,1,0.596,0.0,0,Refractory,Refractory,Check the bomb
5007,9,0.467,209.47546,0.4398438541325515,0.0,-16.079,196.52,1,0.517,0.0,2001,Silver Sorgo,Luis Alberto Spinetta,Llama y Verás
5008,7,0.703,293.27628,0.31161748493154134,0.0,-8.756,89.92,1,0.743,0.0,0,Tcha Tcho,Koffi Olomide,Elle Et Moi
5009,11,0.0,221.80526,0.3952176870494936,0.0,-8.698,101.37,0,0.181,0.0,0,Get A Life,Eason Chan,Xiang Zai Le Huo
5010,7,0.005,191.99955,0.3451094870859595,0.0,-8.862,145.064,0,0.47,0.0,2008,Maskmen,Various Production,Wot U Say
5011,0,0.057,189.17832,0.5492043838770254,0.0,-14.683,152.899,0,0.382,0.0,2004,Submission,Sex Pistols,Chatterbox
5012,9,0.284,486.97424,0.3778282154455152,0.0,-7.655,86.308,0,0.347,0.0,1999,The Dream,Open Hand,Never Alone
5013,9,0.309,140.2771,0.3891007762801808,0.0,-7.541,129.161,1,0.527,0.0,1963,'60s Pop Number 1's,Lesley Gore,It's My Party
5014,10,0.943,146.9122,0.39659627481766685,0.0,-13.254,79.112,1,0.771,0.0,0,The Country Side of Gene Pitney,Gene Pitney,For Me This Is Happy
5015,10,0.474,230.05995,0.39854753538058046,0.0,-4.134,150.226,0,0.427,0.0,1999,Greatest Hits,Inspiral Carpets,Keep The Circle Around
5016,9,0.444,118.33424,0.526846925183824,0.0,-11.008,87.153,0,0.527,0.0,1983,Le Ruffian (Bande originale du film de José Giovanni (1982)),Ennio Morricone,Sporco Ma Distinto
5017,11,0.684,176.90077,0.2543565004184033,0.0,-11.323,118.563,0,0.613,0.0,0,Stax-Volt: The Complete Singles 1959-1968,Johnny Daye,What'll I Do For Satisfaction (LP Version)
5018,9,0.459,123.68934,0.3516523338773487,0.0,-16.039,116.259,0,0.513,0.0,2003,Dreamkeeper,Stephen Warbeck,Birth Of The Falls
5019,9,0.411,310.12526,0.3138666001571988,0.0,-4.802,148.991,0,0.531,0.0,0,Magnya Carta,An Cafe,Portraying Light With Rainbow Colored Crayon
5020,4,0.349,211.59138,0.5150583180733556,0.0,-5.809,152.208,1,0.383,0.0,2007,Way Back Home: Live From New York City,The Wreckers,Damn That Radio [Live]
5021,8,0.682,197.79873,0.2859898082677068,0.0,-13.483,113.293,1,0.671,0.0,1991,Harpin´ The Blues,Charlie McCoy,Columbus Stockade Blues
5022,0,0.642,171.85914,0.4374645536949841,0.0,-10.874,118.047,1,0.442,0.0,1980,Aquarela Do Brasil,Gal Costa,Camisa Amarela
5023,11,0.0,182.15138,0.4429489450961905,0.0,-8.649,158.795,1,0.193,0.0,0,Tweaked,Enuff Z Nuff,Style
5024,7,0.733,180.08771,0.33560726423970144,0.0,-11.826,130.831,1,0.799,0.0,1969,Music To Moog By Gershon Kingsley,Gershon Kingsley,Trumansburg Whistle
5025,0,0.274,141.19138,0.3278075487299604,0.0,-15.835,130.195,1,0.526,0.0,2009,Spore Hero,Winifred Phillips,Sporable
5026,2,0.299,177.6322,0.2273875691203391,0.0,-22.55,162.993,0,0.403,0.0,0,Stop Your Tickling Jock,Harry Lauder,Portobello Lass
5027,9,0.593,167.00036,0.625428356113374,0.0,-14.406,187.128,1,0.5,0.0,1993,Country Superstar,Kenny Rogers,Reuben James
5028,0,0.3,145.3971,0.40948425265569705,0.0,-6.264,94.754,0,0.277,0.0,2006,Death Valley High,Zombina & The Skeletones,The Waiting
5029,11,0.473,183.97995,0.5376756280636735,0.0,-3.861,87.779,1,0.577,0.0,2004,Panic,MxPx,Grey Skies Turn Blue
5030,7,0.598,229.58975,0.48210001892032256,0.0,-8.064,102.984,1,0.624,0.0,1974,In Concert: Merchants Of Cool,Bad Company,Rock Steady
5031,11,0.849,186.64444,0.33880017612266716,0.0,-14.897,139.606,1,0.698,0.0,0,The Best Of Cannon's Jug Stompers,Cannon's Jug Stompers,Heart Breakin' Blues
5032,5,0.614,277.41995,0.3932151037866921,0.0,-9.998,84.955,0,0.61,0.0,0,Call Tyrone,Tyrone Davis,I Can't Help Myself
5033,1,0.383,228.46649,0.39635775416309527,0.0,-8.394,159.784,0,0.565,0.0,1995,Look What The Rookie Did,Zumpano,Wraparound Shades (Album)
5034,3,0.544,472.39791,0.6770875467122787,0.0,-6.736,121.518,1,0.741,0.0,2002,30 Seconds To Mars,30 Seconds To Mars,Year Zero
5035,8,0.567,183.27465,0.0,0.0,-18.697,150.405,1,0.428,0.0,0,Birmingham Jubilee Singers Vol. 1 (1926-1927),Birmingham Jubilee Singers,King Jesus Is My Captain
5036,9,0.329,59.03628,0.3568352205100787,0.0,-8.343,180.415,1,0.207,0.0,0,Take Two,Ill Harmonics,Profound Sound (Take Two Album Version)
5037,5,0.472,349.80526,0.5199654792867565,0.0,-9.454,143.59,1,0.551,0.0,2008,Live At The House Of Blues,Thrice,The Earth Isn't Humming
5038,1,1.0,264.09751,0.3449688462152366,0.0,-15.991,102.015,1,0.826,0.0,0,Nature Of The Beast,Davol,Champion (World)
5039,11,0.013,265.32526,0.4636080771270053,0.0,-6.145,132.974,0,0.339,0.0,2004,Gomma Dance Tracks Vol. 2,Who Made Who,Satisfaction
5040,2,0.057,121.25995,0.36287081729544357,0.0,-15.276,35.691,0,0.307,0.0,0,Cast Your Fate To The Wind,Shelby Flint,I've Grown Accustomed To His Face I've Grown Accustomed To His Face
5041,0,0.513,180.45342,0.28775299340534927,0.0,-15.966,106.953,1,0.519,0.0,0,Music of the little Four,Aimable,Tango Andorra
5042,7,0.538,231.18322,0.49678301475504805,0.0,-4.547,151.488,1,0.485,0.0,2005,Das Rap Deutschland Kettensägen Massaker,K.I.Z.,Autofokus
5043,7,0.027,168.30649,0.30474365953929233,0.0,-8.631,101.345,1,0.412,0.0,0,20 Superhits Charangueros,Orquesta Sublime,El divertido
5044,9,0.237,247.24853,0.41329628153087666,0.0,-5.603,169.994,1,0.417,0.0,2007,In A Nutshell,Pelle Carlberg,Clever Girls Like Clever Boys Much More Than Clever Boys Like Clever Girls
5045,7,0.528,225.95873,0.3338581245629411,0.0,-9.598,87.76,1,0.602,0.0,1995,Gravity,Out Of The Grey,Dreaming Of April
5046,4,0.627,214.5171,0.667294595643469,0.0,-14.309,114.954,1,0.355,0.0,2009,Snow Patrol Late Night Tales,Snow Patrol,New Sensation
5047,0,0.655,340.53179,0.2081745469445301,0.0,-10.008,148.027,1,0.473,0.0,2002,Don't Let The Bastards Get You Down,Dart,For The Good Times
5048,10,0.088,371.87873,0.3600546733420875,0.0,-13.08,87.003,1,0.421,0.0,2007,Remodelled,Milieu,Blackwood Moth
5049,0,0.0,194.29832,0.3028554195218622,0.0,-12.624,149.984,1,0.0,0.0,0,Cherry Popper,DJ Nasty,Pussy Hole
5050,0,0.498,156.62975,0.0,0.0,-11.793,124.394,1,0.524,0.0,1985,Millennium-Tanzparty,Günter Noris,El Cumbanchero
5051,5,0.999,170.4224,0.385470550555821,0.0,-6.15,180.073,1,0.691,0.0,0,My_ Oh My!,Jeff And Sheri Easter,Wolf In Sheep's Clothing
5052,9,0.755,233.42975,0.5479404294879846,0.0,-9.545,110.933,1,0.598,0.0,2007,The Real Testament,Plies,Goons Lurkin (Instrumental Album Version)
5053,8,0.243,158.27546,0.2473405842381235,0.0,-9.68,134.648,1,0.3,0.0,0,Deus Ex Machina,React,Lost Circles
5054,4,0.051,130.71628,0.0,0.0,-4.689,143.126,0,0.502,0.0,0,tiefblau,ZENFU,Tanz
5055,5,0.168,24.34567,0.3706798339873494,0.0,-21.978,142.453,1,0.481,0.0,1998,The New Sound of the Venezuelan Gozadera,Los Amigos Invisibles,Nerio Compra Una Contestadora
5056,7,0.819,250.8273,0.5166585807553916,0.0,-4.535,99.995,1,0.585,0.0,2009,Karkelo,Korpiklaani,Isku Pitkästä Ilosta
5057,3,0.475,190.56281,0.15085776244515894,0.0,-15.892,90.255,1,0.636,0.0,0,Songs For A Wedding - 18 Songs For That Special Day,Brian Dullaghan,Can't Help Falling In Love
5058,2,0.155,241.162,0.44522219768945687,0.0,-5.056,174.424,1,0.354,0.0,2009,Ares,Salt The Wound,From My Hands
5059,0,0.879,268.61669,0.2899029316087479,0.0,-7.097,130.812,1,0.612,0.0,0,Love Thing,Winston Reedy,Paradise In Your Eyes
5060,4,0.067,291.10812,0.8048304278312782,0.0,-3.353,174.731,0,0.419,0.0,2000,Curtain Call,Eminem,The Way I Am
5061,1,0.783,263.05261,0.5602055463890734,0.0,-6.502,129.997,1,0.693,0.0,0,The Dutchess,Fergie,Voodoo Doll
5062,8,0.636,120.99873,0.7352088777469941,0.0,-12.308,110.43,1,0.534,0.0,0,Mi Collection - Volume 2,Johnny Cash,One More Ride (Digitally Remastered)
5063,6,0.337,160.91383,0.3569509564248949,0.0,-6.103,147.934,0,0.354,0.0,0,Moog,Flink,Sunset Manifesto
5064,10,0.432,257.48853,0.5800131829395042,0.0,-7.762,117.988,0,0.515,0.0,0,Killer,Seal,Killer (Single Version)
5065,4,0.0,323.60444,0.34729886666752735,0.0,-11.556,120.04,0,0.0,0.0,0,Coming Back For More,Daniel Paul,Coming Back For More feat. Colin Corvez
5066,5,0.399,370.02404,0.4356840702087019,0.0,-13.538,243.981,0,0.476,0.0,2005,Lady Sleep,Maximilian Hecker,Birch
5067,7,0.27,356.25751,0.3956083503166371,0.0,-11.893,94.557,1,0.227,0.0,1993,Collins Mix,Albert Collins,Same Old Thing
5068,4,0.085,235.15383,0.562506672288816,0.0,-4.13,91.026,0,0.39,0.0,2007,El Cartel: The Big Boss,Daddy Yankee,A Lo Clasico
5069,7,0.699,424.82893,0.34197680383144013,0.0,-15.198,124.984,1,0.75,0.0,0,De Xin Ying Shou Yan Chang Hui 2006,Hacken Lee,Zhi Xiang Ni hui Yi
5070,1,0.0,216.39791,0.299705214086752,0.0,-6.895,159.943,1,0.167,0.0,0,Love Canticle,Jimmy Riley,Amaze
5071,4,0.861,219.01016,0.36951156516797784,0.0,-7.687,134.985,1,0.954,0.0,1978,Please Don't Hit Me,The Cortinas,Radio Rape
5072,11,0.111,295.1571,0.3920757801423852,0.0,-7.687,88.12,1,0.295,0.0,1995,Sittin' On Chrome,Masta Ace Incorporated,Ain't No Game
5073,1,0.979,461.71383,0.40517835890761195,0.0,-9.989,138.512,0,0.711,0.0,2004,LIVE AT SWEETWATER II,Hot Tuna,Parchman Farm
5074,2,0.895,204.77342,0.30431073296378,0.0,-18.818,81.025,1,0.796,0.0,2003,Abijah,Abijah,Children Of Love
5075,11,0.127,85.9424,0.550991009240736,0.0,-5.542,212.293,1,0.424,0.0,1997,American Psycho,The Misfits,The Haunting
5076,2,0.434,152.94649,0.4295471219904627,0.0,-9.428,104.231,0,0.461,0.0,0,Locked 'n' Loaded,Dickies,Just Say Yes
5077,5,0.566,163.10812,0.3143789082552967,0.0,-10.446,116.461,0,0.433,0.0,0,Blues Guitar Magic,Pee Wee Crayton,Old Fashioned Baby
5078,7,0.628,322.21995,0.25113126654452694,0.0,-14.305,183.636,0,0.652,0.0,0,Clase y Sabor,Tito Allen,A Veces Hablo De Ti
5079,9,0.388,279.97995,0.5162343840837891,0.0,-5.934,108.351,1,0.422,0.0,1997,Some Kind Of Zombie,Audio Adrenaline,Some Kind Of Zombie (Criscoteque Remix)
5080,0,0.0,116.92363,0.0,0.0,-7.391,188.979,0,0.0,0.0,2005,Now You're Gonna Be Loved,Jessie Lee Miller,All or Nothin' Gal
5081,11,0.243,532.27057,0.18767630092926466,0.0,-18.799,131.991,0,0.231,0.0,0,Christmas in the Southwest,David & Steve Gordon,Faithkeeper_ Part 1
5082,8,0.054,312.92036,0.39046557975011453,0.0,-10.703,103.532,1,0.377,0.0,0,The Original Ballroom Dancing Album,Billy May & His Orchestra,Fascinating Rhythm (Instrumental) (2007 Digital Remaster)
5083,9,0.87,241.08363,0.5867299132778079,0.0,-8.021,99.761,1,0.637,0.0,0,Asylum,Kiss,Radar For Love
5084,10,0.784,234.762,0.22879205843535128,0.0,-5.976,93.715,0,0.698,0.0,0,Multipolar,Cool cavemen,Everyone make love
5085,0,0.516,528.22159,0.34369744996261,0.0,-23.178,137.658,0,0.536,0.0,0,Princesses / Un Frère,Philippe Sarde,Grand Frère
5086,3,0.515,319.84281,0.411545813621729,0.0,-4.325,92.971,0,0.573,0.0,2007,Roll Away,Back Door Slam,Heavy On My Mind (Album Version)
5087,2,0.977,314.17424,0.4533990832902461,0.0,-6.763,131.5,1,0.761,0.0,0,Strangers In The Night (Remaster),UFO,Out In The Street (Live) (2008 Digital Remaster)
5088,9,0.425,146.80771,0.36035044785399334,0.0,-7.386,80.893,0,0.41,0.0,2004,Backline Volume 47,Sister Rosetta Tharpe & Marie,Up Above My Head
5089,5,0.682,154.93179,0.5783016335967479,0.0,-15.433,100.042,0,0.672,0.0,1981,Face Value,Phil Collins,I'm Not Moving
5090,4,0.517,172.01587,0.30091842861713314,0.0,-5.704,107.986,1,0.491,0.0,0,Vivant,Alain-François,Playa del sous-sol
5091,2,0.046,324.80608,0.5533936630558898,0.0,-7.588,100.146,1,0.392,0.0,0,Supersonic,Oasis,Columbia
5092,5,0.785,199.96689,0.48165586241245567,0.0,-20.172,110.1,1,0.609,0.0,1973,Paris s'éveille,John Cale,Antarctica Starts Here
5093,1,0.542,281.05098,0.544257505724526,0.0,-9.882,121.616,1,0.5,0.0,1985,3 CD Slipcase,Stevie Ray Vaughan And Double Trouble,Couldn't Stand The Weather
5094,11,0.053,272.97914,0.43094204343555065,0.0,-12.958,108.014,0,0.39,0.0,2009,Chillout Lounge,David Arkenstone,Big Bounce
5095,5,0.526,253.85751,0.0,0.0,-9.924,183.801,1,0.467,0.0,0,For The Music,Jeff Massanari Trio,Closin' Moes
5096,3,0.601,222.40608,0.46119480649396544,0.0,-11.502,196.45,0,0.455,0.0,0,The Best of Camp Lo Vol. 2,Camp Lo,Bubblin' (Anita Demo)
5097,2,0.474,247.97995,0.3121908871896026,0.0,-7.436,87.373,1,0.735,0.0,1979,In Style (With Bonus Tracks),David Johansen,In Style
5098,5,0.0,482.21995,0.4515707707543305,0.0,-11.689,112.964,1,0.038,0.0,1998,Dorkfish,Bill Engvall,T-Ball and Indian Guides (LP Version)
5099,4,0.222,240.79628,0.5815058026864642,0.0,-5.353,136.147,0,0.422,0.0,2009,Monster Monster,The Almost,Summer Summer
5100,7,0.579,194.24608,0.37384533473395093,0.0,-16.904,105.156,1,0.516,0.0,0,Parenthèses,Françoise Hardy - Maurane,La Rue Du Babouin
5101,1,0.0,165.45914,0.3221258890144376,0.0,-15.555,94.064,1,0.0,0.0,0,Our Lady... Kitty Kallen,Kitty Kallen,Our Lady Of Fatima
5102,8,0.011,177.44934,0.3041842562084854,0.0,-14.236,107.55,0,0.361,0.0,0,Trexe,Peggy Zina,Ithaki
5103,7,0.895,390.63465,0.3255636712011714,0.0,-5.252,137.349,1,0.902,0.0,2001,Mutuashi,Tshala Muana,Banda Yango
5104,5,0.456,316.81261,0.41466736805983506,0.0,-12.936,90.689,1,0.531,0.0,1975,Live / The Penthouse Tapes,The Sensational Alex Harvey Band,Delilah
5105,5,0.343,375.03955,0.5145132769470396,0.0,-20.259,80.789,1,0.568,0.0,0,Cancionero Cubano,Chucho Valdés,Reprise: Tú mi delirio - Guajira - Si te contara - El manisero
5106,11,0.159,288.02567,0.522047955191613,0.0,-5.729,146.29,0,0.473,0.0,1989,Technique [Collector's Edition],New Order,Guilty Partner
5107,11,0.354,237.19138,0.0,0.0,-7.996,140.077,0,0.632,0.0,0,Hiába Kerestelek,Belami,Te Miattad Változott Meg Az Életem
5108,8,0.701,355.5522,0.4977114441406651,0.0,-7.894,146.022,1,0.362,0.0,0,Extreme II - Pornograffitti,Extreme,Song For Love
5109,9,0.458,195.42159,0.42685185323555136,0.0,-8.886,195.109,1,0.464,0.0,0,En Vivo...Desde Monterrey_ México,Bobby Pulido,La Rosa (Live)
5110,5,0.54,161.20118,0.2784255160496253,0.0,-7.069,115.879,1,0.456,0.0,0,Kaksi maailmaa,Kari Tapio,Syvä meri (Oceano)
5111,2,0.997,138.762,0.3004544598123077,0.0,-26.458,235.318,1,0.896,0.0,0,Andre,Bruce Rowland,"Let's Call Him ""Andre"
5112,1,0.486,209.6322,0.49356684269655965,0.0,-8.745,113.312,1,0.284,0.0,1998,Doc's Da Name 2000,Redman,I Got A Seecret
5113,5,0.318,253.23057,0.6046551281353578,0.0,-5.205,153.069,0,0.545,0.0,0,Live In Chicago,Panic At The Disco,I Constantly Thank God For Esteban [Live In Chicago]
5114,9,0.68,45.87057,0.24009840575296107,0.0,-15.272,120.398,0,0.815,0.0,0,Perfect Dragon,Pumpkin Buzzard,000GrandPno
5115,4,0.042,251.08853,0.41759331728140514,0.0,-12.538,131.404,0,0.014,0.0,0,Ta Yousoufakia,Christos Dantis,Pai Keros
5116,2,0.718,189.70077,0.34439898216953113,0.0,-9.318,141.053,1,0.537,0.0,0,Yeah Yeah,Janina,Nachts um halb drei
5117,9,0.107,192.15628,0.3661026235110073,0.0,-17.985,144.184,1,0.362,0.0,0,Trinity,Mat Maneri,Iron Man
5118,3,0.725,276.50567,0.27094070676741144,0.0,-28.215,89.102,1,0.604,0.0,0,First Impressions,William Goldstein,French Suite: A Paris Thing
5119,0,0.071,116.37506,0.37565282400247096,0.0,-14.639,60.778,1,0.473,0.0,0,Horse Feathers / Animal Crackers,The Marx Brothers,You Must Do Your Best Tonight / I Represent/Animal Crackers
5120,11,0.727,89.23383,0.4765593789777819,0.0,-8.867,203.29,1,0.3,0.0,1982,Somery,Descendents,I'm Not A Loser
5121,10,0.108,271.3073,0.4254545800644876,0.0,-8.902,125.86,0,0.468,0.0,0,Turn Up the Bass,Fast Eddie featuring Kool Rock,Turn Up The Bass
5122,5,0.22,157.962,0.2663430816204065,0.0,-7.807,65.914,1,0.469,0.0,0,Asi Bailaba Cuba Vol. Iv,Barbarito Diez,De Paris Un Caballero
5123,4,0.19,310.54322,0.2193695749122827,0.0,-8.933,100.82,0,0.36,0.0,0,Everyone Love The Live Concert Of Ms. Charming CoCo,CoCo Lee,Killing Me Softly With His Song
5124,10,0.443,178.75546,0.0,0.0,-9.638,179.998,0,0.338,0.0,0,Ethnic Lounge 2,Daniela Dessì,Afro Profondo
5125,4,0.745,256.20853,0.24978596880634465,0.0,-17.266,175.202,0,0.668,0.0,0,Drop It Acoustic Riddim,Doniki,Girl You Need My Love
5126,2,0.68,223.45098,0.365514003262653,0.0,-18.798,69.995,1,0.578,0.0,0,Hushabye Baby : Lullaby Renditions of Country Music Favorites Volume 2,Hushabye Baby,You Had Me From Hello (Lullaby Rendition of Kenny Chesney)
5127,10,0.142,78.21016,0.3018470948111364,0.0,-3.716,124.429,0,0.454,0.0,2006,Tim Exile's Nuisance Gabbaret Lounge,Tim Exile,Oh Scat Mix Up
5128,7,0.684,204.9824,0.38080208884980415,0.0,-6.024,86.435,1,0.644,0.0,2008,Runaways,Life Long Tragedy,Collecting Dust
5129,1,0.664,150.59546,0.547746274612012,0.0,-8.812,159.849,1,0.483,0.0,1977,The Jam Story,The Jam,The Modern World
5130,9,0.494,163.47383,0.26803783963074496,0.0,-8.997,136.579,1,0.407,0.0,0,Murskapunkkia,Murskahumppa,Lihava enkeli
5131,10,0.856,145.55383,0.443708895002134,0.0,-12.824,120.427,0,0.786,0.0,0,Carney,Leon Russell,Roller Derby
5132,5,0.333,202.13506,0.5831470220911679,0.0,-3.778,109.441,1,0.494,0.0,0,Revolution Revolucion,Ill Nino,Nothing's Clear (Album Version)
5133,7,0.477,232.64608,0.4990183984153171,0.0,-6.349,142.409,0,0.579,0.0,0,Jimmy Wayne,Jimmy Wayne,Are You Ever Gonna Love Me?
5134,7,0.714,380.08118,0.34573486616354654,0.0,-7.804,131.999,1,0.675,0.0,2000,So Deep,Ann Lee,So deep
5135,3,0.429,98.32444,0.4707902495273688,0.0,-17.806,66.882,1,0.474,0.0,0,Isn't She Great,Burt Bacharach,Love Theme (The Falling In Love)
5136,10,0.675,260.51873,0.37455792647989944,0.0,-10.646,105.863,1,0.563,0.0,0,Willie Clayton's Greatest Hits - Midnight Doctor,Willie Clayton,Walk Away From Love
5137,1,0.607,207.35955,0.4102474074764877,0.0,-16.489,121.896,1,0.701,0.0,1963,The Impressions,The Impressions,I Found You
5138,7,0.147,158.1971,0.33672684140890796,0.0,-6.712,104.465,1,0.474,0.0,2004,Riddim Driven: Celebration,Tanto Metro & Devonte,Strange Things
5139,11,0.242,258.16771,0.45966046322159376,0.0,-5.193,117.936,1,0.438,0.0,2008,Witness Protection,Dave Hollister,Calm Da Seas
5140,10,0.596,401.24036,0.0,0.0,-7.327,0.0,0,0.604,0.0,2003,Afraid Of Change,Casa Bulga,Afraid Of Change (Tribal Vocal Mix)
5141,7,0.383,191.63383,0.3531562974667231,0.0,-5.648,78.843,1,0.416,0.0,0,Mi Alma Latina (My Latin Soul),Nestor Torres,Ran Kan Kan
5142,0,0.73,283.79383,0.3431334973952383,0.0,-7.961,107.183,1,0.66,0.0,0,Love The Game,Debbie Davies,Grow Up_ Grow Old
5143,7,0.857,376.16281,0.0,0.0,-12.746,151.983,1,0.681,0.0,0,Ronde Ne Nain,Naseebo Lal,Dholna Dholna
5144,8,0.269,258.29832,0.570106511951141,0.0,-5.308,152.99,0,0.521,0.0,2001,Mystic Mixes - An Exclusive Remix Collection,Bob Marley & The Wailers,Rainbow Country (Red Gold And Green Version)
5145,3,0.0,208.84853,0.34843419690439803,0.0,-9.186,111.523,1,0.094,0.0,0,Screamin' and Hollerin' The Blues,Alvin Youngblood Hart,Screamin' & Hollerin' The Blues
5146,3,0.902,209.94567,0.1705924994834402,0.0,-8.318,99.98,0,0.67,0.0,0,Paihnidi Isorropias,Domna Kountouri,De Tha Mai Edo
5147,10,0.045,230.00771,0.36502643774220844,0.0,-6.564,108.292,0,0.493,0.0,1999,Greatest Salsa Classic Volumen 3,Sonora Carruseles,Vitamina
5148,9,0.074,264.41098,0.5363511796557352,0.0,-5.011,142.069,1,0.328,0.0,2002,Say It Like You Mean It,The Starting Line,A Goodnight's Sleep
5149,11,0.0,565.96853,0.2883146802604195,0.0,-11.531,0.0,0,0.149,0.0,0,Mui Mal_ Animal,L.A.V.I,Mui Mal_ Animal
5150,9,0.639,483.39546,0.34517431863973785,0.0,-33.045,70.256,0,0.58,0.0,0,The Trio,Gonzalo Rubalcaba,Yesterdays
5151,4,0.0,44.93016,0.25802870378298154,0.0,-15.497,59.021,1,0.0,0.0,0,My Wife And Her Husband,Dezz White,Drunk Driving Tip
5152,2,0.182,140.38159,0.25749632817123713,0.0,-13.338,117.867,1,0.567,0.0,1959,Country Heartbreakers,Carl Belew,Am I That Easy To Forget
5153,5,0.514,344.68526,0.34829519678616305,0.0,-8.627,190.038,0,0.483,0.0,2006,Grounded,TEN MADISON,Cup Horn
5154,2,0.549,231.75791,0.7172098545666633,0.0,-7.174,123.861,1,0.586,0.0,1998,Donde Estan Los Ladrones,Shakira,Que Vuelvas
5155,11,0.133,600.11057,0.29017466692780897,0.0,-22.54,144.252,1,0.249,0.0,0,Bass Hits,David Taylor,Concertino for Bass Trombone and Trombone Choir
5156,11,0.599,280.86812,0.35199833790961566,0.0,-15.428,118.326,0,0.528,0.0,2006,Black Book,Anne Dudley,Rachel's retribution
5157,11,0.758,170.81424,0.4179822750090275,0.0,-15.383,100.366,1,0.761,0.0,0,Songs Of The Fabulous Century,Roger Williams,I'm In The Mood For Love
5158,4,0.394,384.67873,0.547243659611714,0.0,-14.199,169.038,0,0.409,0.0,2006,Yellow House,Grizzly Bear,Little Brother
5159,5,0.922,168.33261,0.4636738694438821,0.0,-15.467,131.45,1,0.727,0.0,0,Wine Colored Roses,George Jones,Ol' Frank
5160,9,0.147,145.8673,0.21473463816508837,0.0,-4.928,156.408,0,0.233,0.0,0,The Paul - EP,This Moment In Black History,Blackwords Masking
5161,9,0.726,159.76444,0.29382744516554465,0.0,-10.012,96.096,1,0.556,0.0,0,La Voz De Oro,Joselito,Clavelitos
5162,10,0.072,122.40934,0.43469691279710654,0.0,-2.952,199.379,1,0.298,0.0,1999,Countdown,UK Subs,Tomorrows Girls (Live)
5163,2,0.768,294.47791,0.28997644927818106,0.0,-6.112,107.836,1,0.678,0.0,1973,Watch,Seatrain,Abbeville Fair
5164,7,0.218,221.09995,0.4367829494947106,0.0,-5.781,102.581,1,0.395,0.0,0,Stars and Stripes,SOJA,Be Aware
5165,1,0.535,287.50322,0.42159599204259773,0.0,-12.517,139.99,1,0.609,0.0,2004,Julie Roberts,Julie Roberts,The Chance
5166,7,0.237,168.51546,0.6613829243380245,0.0,-14.338,130.339,1,0.333,0.0,0,In Bloom,Nirvana,Polly
5167,11,0.705,208.50893,0.30271627188983663,0.0,-7.032,97.039,1,0.65,0.0,0,Ginekologies,Imiskoubria,O Dikos Sou DJ
5168,4,0.809,194.53342,0.5077816674051294,0.0,-15.222,115.45,1,0.686,0.0,1985,Dangerous,Natalie Cole,The Gift
5169,1,0.61,323.18649,0.44393019272579715,0.0,-12.256,97.396,1,0.64,0.0,1983,Robbery,Teena Marie,Playboy
5170,1,0.324,220.36853,0.08016693866425,0.0,-7.91,174.014,1,0.227,0.0,0,U gotta believe,Wilks,Things i say
5171,2,0.572,251.97669,0.3999677576589234,0.0,-7.378,95.044,1,0.644,0.0,0,Murder She Wrote Single,Chaka Demus & Pliers,Santa Barbara
